id,time,comp_id,job_title,job_salary,job_address,job_work_year,job_temptation,skill_set
644,2021-01-01/01/21,88,Senior Data Scientist Contractor,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
645,2021-01-01/01/21,88,Senior Data Scientist Contractor,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""organizational""}, {""level"": ""know"", ""skill"": ""visualization""}]"
646,2021-01-01/01/21,88,Systems Analyst \u2013 Systems for Rewards &amp; Customer API,80k-80k,"Scarborough, ON",5-7,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
647,2021-01-01/01/21,89,Workday Business Analyst,85k-85k,"Mississauga, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""presentation""}, {""level"": ""experience"", ""skill"": ""retail""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
648,2021-01-01/01/21,89,HRIS Analyst,80k-80k,"Mississauga, ON",5-10,[],"[{""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
652,2021-01-01/01/21,90,Business Analyst,60k-60k,"Toronto, ON",graduate,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
653,2021-01-01/01/21,90,Business Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
654,2021-01-01/01/21,90,Business Analyst,60k-60k,"Toronto, ON",graduate,[],"[{""level"": ""experience"", ""skill"": ""visualization""}, {""level"": ""experience"", ""skill"": ""analytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""proficient"", ""skill"": ""vba""}, {""level"": ""proficient"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""r""}, {""level"": ""proficient"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
655,2021-01-01/01/21,91,"Machine Learning Scientist, Natural Language Processing",60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""exceptional"", ""skill"": ""organizational""}, {""level"": ""exceptional"", ""skill"": ""timemanagement""}]"
656,2021-01-01/01/21,91,"Software Engineer, Machine Learning Algorithms",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""analyzing""}, {""level"": ""strong"", ""skill"": ""organizational""}, {""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
657,2021-01-01/01/21,91,"Software Engineer, Machine Learning Algorithms",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytical""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""datamodelling""}, {""level"": ""strong"", ""skill"": ""datamanagement""}, {""level"": ""strong"", ""skill"": ""datagovernance""}, {""level"": ""proficiency"", ""skill"": ""python""}, {""level"": ""proficiency"", ""skill"": ""r""}]"
658,2021-01-01/01/21,92,Senior Business Intelligence (BI) and Data Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
659,2021-01-01/01/21,92,Senior Business Intelligence (BI) and Data Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
660,2021-01-01/01/21,92,Senior Business Intelligence (BI) and Data Analyst,60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
661,2021-01-01/01/21,93,"Planning Analyst, Network Planning",65k-90k,"Toronto, ON",5-10,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
662,2021-01-01/01/21,93,"Planning Analyst, Network Planning",65k-90k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
663,2021-01-01/01/21,93,"Advisor, Analytics (Pricing &amp; Forecasting)",60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
664,2021-01-01/01/21,93,Track Infrastructure Data &amp; System Analyst,73k-101k,"Toronto, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""know"", ""skill"": ""matlab""}, {""level"": ""know"", ""skill"": ""vba""}, {""level"": ""know"", ""skill"": ""artificialintelligence""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""problem-solving""}]"
665,2021-01-01/01/21,93,Business Intelligence (BI) Reporting Analyst,73k-101k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
666,2021-01-01/01/21,93,Business Intelligence (BI) Reporting Analyst,73k-101k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
667,2021-01-01/01/21,93,"Business Analyst, Customer Experience Strategy",60k-75k,"Toronto, ON",3-5,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
668,2021-01-01/01/21,93,Research and Business Analyst (SharePoint),65k-90k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
669,2021-01-01/01/21,93,Research and Business Analyst (SharePoint),65k-90k,"Toronto, ON",1-3,[],"[{""level"": ""specialist"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""datamapping""}, {""level"": ""strong"", ""skill"": ""analysis""}]"
670,2021-01-01/01/21,93,Data Analyst,74k-101k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
671,2021-01-01/01/21,93,"Advisor, Analytics",100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
672,2021-01-01/01/21,94,Commercial Data Analyst,100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
673,2021-01-01/01/21,94,Commercial Data Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
674,2021-01-01/01/21,94,Global Data Analyst - Agriculture,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""clinicaldataqualityanalysis""}, {""level"": ""know"", ""skill"": ""hospitalclinicaldatabases""}]"
675,2021-01-01/01/21,94,"Sr. Manager, Commercial Analytics",60k-75k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
676,2021-01-01/01/21,94,Commercial Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""understand"", ""skill"": ""production""}]"
677,2021-01-01/01/21,94,Commercial Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
678,2021-01-01/01/21,94,Commercial Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""goodat"", ""skill"": ""organization""}, {""level"": ""goodat"", ""skill"": ""analytical""}, {""level"": ""goodat"", ""skill"": ""problemsolving""}, {""level"": ""know"", ""skill"": ""bankingproducts""}]"
679,2021-01-01/01/21,94,Commercial Data Analyst,80k-80k,"Toronto, ON",0-1,[],"[{""level"": ""goodat"", ""skill"": ""organization""}, {""level"": ""goodat"", ""skill"": ""analytical""}, {""level"": ""goodat"", ""skill"": ""problemsolving""}, {""level"": ""know"", ""skill"": ""bankingproducts""}]"
680,2021-01-01/01/21,94,"Sr. Manager, Commercial Analytics",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""familiar"", ""skill"": ""datawarehousing""}, {""level"": ""familiar"", ""skill"": ""datamining""}, {""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""know"", ""skill"": ""dataanalysis""}]"
681,2021-01-01/01/21,94,"Sr. Manager, Commercial Analytics",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}]"
682,2021-01-01/01/21,94,"Sr. Manager, Commercial Analytics",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
683,2021-01-01/01/21,94,Global Data Analyst - Agriculture,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
684,2021-01-01/01/21,94,Global Data Analyst - Agriculture,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
685,2021-01-01/01/21,94,Global Data Analyst - Agriculture,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
686,2021-01-01/01/21,94,Global Data Analyst - Agriculture,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""planning""}]"
688,2021-01-01/01/21,95,Junior Business Systems Analyst,60k-60k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
689,2021-01-01/01/21,95,Junior Business Systems Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
690,2021-01-01/01/21,95,Junior Business Systems Analyst,60k-60k,"Toronto, ON",graduate,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
691,2021-01-01/01/21,95,Data Scientist,60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""statistical""}, {""level"": ""know"", ""skill"": ""analyticalresearch""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
692,2021-01-01/01/21,95,Data Scientist,60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""understand"", ""skill"": ""sql""}, {""level"": ""understand"", ""skill"": ""database""}, {""level"": ""understand"", ""skill"": ""powerbi""}, {""level"": ""understand"", ""skill"": ""tableau""}, {""level"": ""understand"", ""skill"": ""sas""}, {""level"": ""understand"", ""skill"": ""python""}, {""level"": ""understand"", ""skill"": ""r""}, {""level"": ""understand"", ""skill"": ""financial""}]"
693,2021-01-01/01/21,96,"Staff Machine Learning Engineer, Shopping Discovery",60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""familiar"", ""skill"": ""datamining""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
694,2021-01-01/01/21,96,"Staff Machine Learning Engineer, Shopping Discovery",60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
695,2021-01-01/01/21,96,"Machine Learning Engineer, Shopping Discovery",80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
696,2021-01-01/01/21,97,CRM Data Analyst (12 month contract),60k-60k,"Markham, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
697,2021-01-01/01/21,98,Analyst - Marketing Science,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
698,2021-01-01/01/21,99,Applied Scientist II,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
699,2021-01-01/01/21,99,Applied Scientist,60k-75k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""powerbi""}, {""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""familiar"", ""skill"": ""cloudinfrastructure""}, {""level"": ""familiar"", ""skill"": ""aws""}]"
700,2021-01-01/01/21,99,Applied Scientist,60k-75k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}]"
